timestamp,type,url,status
"2879","Response","https://haiphong.gov.vn/WebResource.axd?d=ks9ZnRy0EATz6xPm3__L0kSgAJMf-EOfRNP6jjojkvo1DimVYuuIy2SjuZ0vScMjJ05V-5mpXj7se53H4hXwwTrBL3wRsHvxbMJ2rRDqnApL5V2ZmUNteMlHvs-R-XEQft-yYm8ENf691HuS77MzLLqAaJL2jnXaoLcikZd9aGc1&t=638436937329235196","200"
"2879","Request","https://haiphong.gov.vn/sitefolders/Root/6456/tintuc/2024/3/b371f35b-bd4d-414f-bb3d-aa33e58a3d80638459552497018445.jpg?w=450","Sent"
"2880","Request","https://haiphong.gov.vn/sitefolders/Root/6458/tintuc/2024/3/-638459509229023446.jpg?w=450","Sent"
"2880","Request","https://haiphong.gov.vn/sitefolders/Root/6456/tintuc/2024/3/0299ff62-610d-4057-a461-1b3e2967cf76638459514340806266.jpg?w=450","Sent"
"2881","Request","https://haiphong.gov.vn/sitefolders/Root/6456/tintuc/2024/3/gio-trai-dat-la-gi638459540553694542.jpg?w=450","Sent"
"2882","Request","https://f-emc.ngsp.gov.vn/embed/gov-tracking.min.js","Sent"
"2881","Request","https://tinnhiemmang.vn/handle_cert?id=haiphong.gov.vn","Sent"
"2883","Response","https://haiphong.gov.vn//themes/haiphong/uionlinecounter/default.css?v=23","200"
"2899","Response","https://haiphong.gov.vn//themes/haiphong/uifooter/default.css?v=23","200"
"2899","Response","https://haiphong.gov.vn/DesktopModule/UIDropdownMenu/DropdownMenu.js","200"
"2910","Response","https://haiphong.gov.vn/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZHmc54GjkPIBPE3aYr121JaS6QNLXu5o60ZdoLBPj6wBzTtgKMpeE-SRgFu11gHyCg2&t=638393501798026697","200"
"2910","Response","https://haiphong.gov.vn/DesktopModule/UIUtilityControls/UIAdvertisement/Advertisement.js","200"
"2971","Response","https://haiphong.gov.vn/ScriptResource.axd?d=NJmAwtEo3Ipnlaxl6CMhvrtdl6wXU7z-B4TFmUuJMvZupGoWJ6a0IoyZ7L7Xxj-fhA6jeZUBAbfMEGnbzrIlr71c5Mhb1QYnKSVWs0P6Lx5n1rpSqVp3PvPYlwDTUkAXheV3hwwXTziHjPgDuOBkrZIezL6VoBfwSpq8nX3dplU1&t=511fa37d","200"
"2975","Response","https://haiphong.gov.vn/ScriptResource.axd?d=dwY9oWetJoJoVpgL6Zq8OBXJWSKKxukoimrSwLEzvXw19i0lGszHKxHMlBDKVXxJx-SjoMZjQH_7-hKD5aPGFYHIgRxMVPbMfA4ClS7F2paEL-QoXiiXgrY1oA3lEhjvcNiDqphvsmhvLMpcUZyZ3f01nt_4Q6Ii76xBFryJQlw1&t=511fa37d","200"
"3006","Response","https://haiphong.gov.vn/ScriptResource.axd?d=TDVjdgRbdvNAY3tnbizUcKn0sJ2x-j9wYJYYSASRLyk5x-buXAVGdzRDb95q1x6lbcF16YIU0jFS-5Ikb5q3yyn8OlYt4_IMyKmZd53NPQZyTkSvfg8UeLjjTxVuqKDU0&t=ffffffffdb75e8fc","200"
"3081","Request","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAANCAYAAACgu+4kAAAACXBIWXMAAAsTAAALEwEAmpwYAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAKeSURBVHgBhVJbSJNhGH6/7z9s/07mllvSby7JPBLVWHiiA6UUgV55ZbsJIrvzoouIuogiKCjopiCQMrwoTSExoRoGUwlEy+mFHbBp6qaba266/XP/4ev/ZXYAoQcevo+X533f73vfB8F2ODNgMVCchzC4ATBdATrKjmmaAEP7EQ3d+tDc05W+pjVNiv7NJMhQP3BRwewtoGgbMCQJa7OvlPT8JCKQBmtBAW0rcmNuR0qOTJ1P9XpCfwpUd1mPFi33nyj5Wn2Y/w7RUbRy2xtsCwT8Gbvp0ClEm8Rw3P9CkmIzumM3XLSzpiTZUf9gs0Cwp6xwNpH7rowPF6/HdeC9Xwi+meC1zpXAcnHhpYcteRJjhAy8XrdsjM29bYutjz4BC2+ExIKAo537eJZI/aXWSHE6ToGvYxckIzjpjc8Ome0NFzwOkWlF76GF9sFl87TO4ahqU3tqyTH13MCyTN0DCVUSCcHnkR0QnjYCpSiJ+fTqkpBfufcADgB7ZBUMzWEoTX8DdQ68mshnP67gQb94PZVipkmGQGDcAnp1WiaMbbt1ZpDk0KS34DiIn8wg9O4EX34dLHHJkNZ5a3TUyw+xWJ6JGnTauIMzI/Y9rITBAIRyc7ZI35ee9gl9VeOEs8notbnhcYpdjE09u0uS0Y9d5eVidyQib20Be2pz+Yqg+yZPsR4TUZBRgcyqkDjXvDQ8hY18I+g5RokGxmtZy/wjU0WNKIHgSgw9/9sH2j3nCu8+66KtV/MJKjOKMugE0SfImeE0UWgLpvezmCpdkAXvycToHVUfRtv4kOGAc7RanHW1dM5pp0y5WIRzMkT5uaikx/o2Im/aMz8mVN2iyhSC7aHFGZUm7VUquWw8qTKhUrOxtCX8H3CWm2vL8jd+AX3nDRFsNigEAAAAAElFTkSuQmCC","Sent"
